  PID TTY      STAT   TIME COMMAND
11141 pts/4    R+     0:00 ./prog1
11142 pts/4    R+     0:00 ./prog1
11143 pts/4    R+     0:00 ./prog1
11144 pts/4    R+     0:00 ./prog1
11145 pts/4    R+     0:00 ./prog1
11146 pts/4    R+     0:00 ./prog1
11147 pts/4    R+     0:00 ./prog1
11148 pts/4    R+     0:00 ./prog1
11149 pts/4    R+     0:00 ./prog1
11150 pts/4    R+     0:00 ./prog1
11151 pts/4    R+     0:00 ./prog1
11152 pts/4    R+     0:00 ./prog1
11153 pts/4    R+     0:00 ./prog1
11154 pts/4    R+     0:00 ./prog1
11155 pts/4    R+     0:00 ./prog1
11156 pts/4    R+     0:00 ./prog1
11157 pts/4    R+     0:00 ./prog1
11158 pts/4    R+     0:00 ./prog1
11159 pts/4    R+     0:00 ./prog1
11160 pts/4    R+     0:00 ./prog1
11161 pts/4    R+     0:00 ./prog1
11162 pts/4    R+     0:00 ./prog1
11163 pts/4    R+     0:00 ./prog1
11164 pts/4    R+     0:00 ./prog1
11165 pts/4    R+     0:00 ./prog1
11166 pts/4    R+     0:00 ./prog1
11167 pts/4    R+     0:00 ./prog1
11168 pts/4    R+     0:00 ./prog1
11169 pts/4    R+     0:00 ./prog1
11170 pts/4    R+     0:00 ./prog1
11171 pts/4    R+     0:00 ./prog1
11172 pts/4    R+     0:00 ./prog1
11173 pts/4    R+     0:00 ./prog1
11174 pts/4    R+     0:00 ./prog1
11175 pts/4    R+     0:00 ./prog1
11176 pts/4    R+     0:00 ./prog1
11177 pts/4    R+     0:00 ./prog1
11178 pts/4    R+     0:00 ./prog1
11179 pts/4    R+     0:00 ./prog1
11180 pts/4    R+     0:00 ./prog1
11181 pts/4    R+     0:00 ./prog1
11182 pts/4    R+     0:00 ./prog1
11183 pts/4    R+     0:00 ./prog1
11184 pts/4    R+     0:00 ./prog1
11185 pts/4    R+     0:00 ./prog1
11186 pts/4    R+     0:00 ./prog1
11187 pts/4    R+     0:00 ./prog1
11188 pts/4    R+     0:00 ./prog1
11189 pts/4    R+     0:00 ./prog1
11190 pts/4    R+     0:00 ./prog1
11191 pts/4    R+     0:00 ./prog1
11192 pts/4    R+     0:00 ./prog1
11193 pts/4    R+     0:00 ./prog1
11194 pts/4    R+     0:00 ./prog1
11195 pts/4    R+     0:00 ./prog1
11196 pts/4    R+     0:00 ./prog1
11197 pts/4    R+     0:00 ./prog1
11198 pts/4    R+     0:00 ./prog1
11199 pts/4    R+     0:00 ./prog1
11200 pts/4    R+     0:00 ./prog1
11201 pts/4    R+     0:00 ./prog1
11202 pts/4    R+     0:00 ./prog1
11203 pts/4    R+     0:00 ./prog1
11204 pts/4    R+     0:00 ./prog1
11205 pts/4    R+     0:00 ./prog1
11206 pts/4    R+     0:00 ./prog1
11207 pts/4    R+     0:00 ./prog1
11208 pts/4    R+     0:00 ./prog1
11209 pts/4    R+     0:00 ./prog1
11210 pts/4    R+     0:00 ./prog1
11211 pts/4    R+     0:00 ./prog1
11212 pts/4    R+     0:00 ./prog1
11213 pts/4    R+     0:00 ./prog1
11214 pts/4    R+     0:00 ./prog1
11215 pts/4    R+     0:00 ./prog1
11216 pts/4    R+     0:00 ./prog1
11217 pts/4    R+     0:00 ./prog1
11218 pts/4    R+     0:00 ./prog1
11219 pts/4    R+     0:00 ./prog1
11220 pts/4    R+     0:00 ./prog1
11221 pts/4    R+     0:00 ./prog1
11222 pts/4    R+     0:00 ./prog1
11223 pts/4    R+     0:00 ./prog1
11224 pts/4    R+     0:00 ./prog1
11225 pts/4    R+     0:00 ./prog1
11226 pts/4    R+     0:00 ./prog1
11227 pts/4    R+     0:00 ./prog1
11228 pts/4    R+     0:00 ./prog1
11229 pts/4    R+     0:00 ./prog1
11230 pts/4    R+     0:00 ./prog1
11231 pts/4    R+     0:00 ./prog1
11232 pts/4    R+     0:00 ./prog1
11233 pts/4    R+     0:00 ./prog1
11234 pts/4    R+     0:00 ./prog1
11235 pts/4    R+     0:00 ./prog1
11236 pts/4    R+     0:00 ./prog1
11237 pts/4    R+     0:00 ./prog1
11238 pts/4    R+     0:00 ./prog1
11239 pts/4    R+     0:00 ./prog1
11240 pts/4    R+     0:00 ./prog1
11241 pts/4    R+     0:00 ./prog1
11242 pts/4    R+     0:00 ./prog1
11243 pts/4    R+     0:00 ./prog1
11244 pts/4    R+     0:00 ./prog1
11245 pts/4    R+     0:00 ./prog1
11246 pts/4    R+     0:00 ./prog1
11247 pts/4    R+     0:00 ./prog1
11248 pts/4    R+     0:00 ./prog1
11249 pts/4    R+     0:00 ./prog1
11250 pts/4    R+     0:00 ./prog1
11251 pts/4    R+     0:00 ./prog1
11252 pts/4    R+     0:00 ./prog1
11253 pts/4    R+     0:00 ./prog1
11254 pts/4    R+     0:00 ./prog1
11255 pts/4    R+     0:00 ./prog1
11256 pts/4    R+     0:00 ./prog1
11257 pts/4    R+     0:00 ./prog1
11258 pts/4    R+     0:00 ./prog1
11259 pts/4    R+     0:00 ./prog1
11260 pts/4    R+     0:00 ./prog1
11261 pts/4    R+     0:00 ./prog1
11262 pts/4    R+     0:00 ./prog1
11263 pts/4    R+     0:00 ./prog1
11264 pts/4    R+     0:00 ./prog1
11265 pts/4    R+     0:00 ./prog1
11266 pts/4    R+     0:00 ./prog1
11267 pts/4    R+     0:00 ./prog1
11268 pts/4    R+     0:00 ./prog1
11269 pts/4    R+     0:00 ./prog1
11270 pts/4    R+     0:00 ./prog1
11271 pts/4    R+     0:00 ./prog1
11272 pts/4    R+     0:00 ./prog1
11273 pts/4    R+     0:00 ./prog1
11274 pts/4    R+     0:00 ./prog1
11275 pts/4    R+     0:00 ./prog1
11276 pts/4    R+     0:00 ./prog1
11277 pts/4    R+     0:00 ./prog1
11278 pts/4    R+     0:00 ./prog1
11279 pts/4    R+     0:00 ./prog1
11280 pts/4    R+     0:00 ./prog1
11281 pts/4    R+     0:00 ./prog1
11282 pts/4    R+     0:00 ./prog1
11283 pts/4    R+     0:00 ./prog1
11284 pts/4    R+     0:00 ./prog1
11285 pts/4    R+     0:00 ./prog1
11286 pts/4    R+     0:00 ./prog1
11287 pts/4    R+     0:00 ./prog1
11288 pts/4    R+     0:00 ./prog1
11289 pts/4    R+     0:00 ./prog1
11290 pts/4    R+     0:00 ./prog1
11291 pts/4    R+     0:00 ./prog1
11292 pts/4    R+     0:00 ./prog1
11293 pts/4    R+     0:00 ./prog1
11294 pts/4    R+     0:00 ./prog1
11295 pts/4    R+     0:00 ./prog1
11296 pts/4    R+     0:00 ./prog1
11297 pts/4    R+     0:00 ./prog1
11298 pts/4    R+     0:00 ./prog1
11299 pts/4    R+     0:00 ./prog1
11300 pts/4    R+     0:00 ./prog1
11301 pts/4    R+     0:00 ./prog1
11302 pts/4    R+     0:00 ./prog1
11303 pts/4    R+     0:00 ./prog1
11304 pts/4    R+     0:00 ./prog1
11305 pts/4    R+     0:00 ./prog1
11306 pts/4    R+     0:00 ./prog1
11307 pts/4    R+     0:00 ./prog1
11308 pts/4    R+     0:00 ./prog1
11309 pts/4    R+     0:00 ./prog1
11310 pts/4    R+     0:00 ./prog1
11311 pts/4    R+     0:00 ./prog1
11312 pts/4    R+     0:00 ./prog1
11313 pts/4    R+     0:00 ./prog1
11314 pts/4    R+     0:00 ./prog1
11315 pts/4    R+     0:00 ./prog1
11316 pts/4    R+     0:00 ./prog1
11317 pts/4    R+     0:00 ./prog1
11318 pts/4    R+     0:00 ./prog1
11319 pts/4    R+     0:00 ./prog1
11320 pts/4    R+     0:00 ./prog1
11321 pts/4    R+     0:00 ./prog1
11322 pts/4    R+     0:00 ./prog1
11323 pts/4    R+     0:00 ./prog1
11324 pts/4    R+     0:00 ./prog1
11325 pts/4    R+     0:00 ./prog1
11326 pts/4    R+     0:00 ./prog1
11327 pts/4    R+     0:00 ./prog1
11328 pts/4    R+     0:00 ./prog1
11329 pts/4    R+     0:00 ./prog1
11330 pts/4    R+     0:00 ./prog1
11331 pts/4    R+     0:00 ./prog1
11332 pts/4    R+     0:00 ./prog1
11333 pts/4    R+     0:00 ./prog1
11334 pts/4    R+     0:00 ./prog1
11335 pts/4    R+     0:00 ./prog1
11336 pts/4    R+     0:00 ./prog1
11337 pts/4    R+     0:00 ./prog1
11338 pts/4    R+     0:00 ./prog1
11339 pts/4    R+     0:00 ./prog1
11340 pts/4    R+     0:00 ./prog1
11341 pts/4    R+     0:00 ./prog1
11342 pts/4    R+     0:00 ./prog1
11343 pts/4    R+     0:00 ./prog1
11344 pts/4    R+     0:00 ./prog1
11345 pts/4    R+     0:00 ./prog1
11346 pts/4    R+     0:00 ./prog1
11347 pts/4    R+     0:00 ./prog1
11348 pts/4    R+     0:00 ./prog1
11349 pts/4    R+     0:00 ./prog1
11350 pts/4    R+     0:00 ./prog1
11351 pts/4    R+     0:00 ./prog1
11352 pts/4    R+     0:00 ./prog1
11353 pts/4    R+     0:00 ./prog1
11354 pts/4    R+     0:00 ./prog1
11355 pts/4    R+     0:00 ./prog1
11356 pts/4    R+     0:00 ./prog1
11357 pts/4    R+     0:00 ./prog1
11358 pts/4    R+     0:00 ./prog1
11359 pts/4    R+     0:00 ./prog1
11360 pts/4    R+     0:00 ./prog1
11361 pts/4    R+     0:00 ./prog1
11362 pts/4    R+     0:00 ./prog1
11363 pts/4    R+     0:00 ./prog1
11364 pts/4    R+     0:00 ./prog1
11365 pts/4    R+     0:00 ./prog1
11366 pts/4    R+     0:00 ./prog1
11367 pts/4    R+     0:00 ./prog1
11368 pts/4    R+     0:00 ./prog1
11369 pts/4    R+     0:00 ./prog1
11370 pts/4    R+     0:00 ./prog1
11371 pts/4    R+     0:00 ./prog1
11372 pts/4    R+     0:00 ./prog1
11373 pts/4    R+     0:00 ./prog1
11374 pts/4    R+     0:00 ./prog1
11375 pts/4    R+     0:00 ./prog1
11376 pts/4    R+     0:00 ./prog1
11377 pts/4    R+     0:00 ./prog1
11378 pts/4    R+     0:00 ./prog1
11379 pts/4    R+     0:00 ./prog1
11380 pts/4    R+     0:00 ./prog1
11381 pts/4    R+     0:00 ./prog1
11382 pts/4    R+     0:00 ./prog1
11383 pts/4    R+     0:00 ./prog1
11384 pts/4    R+     0:00 ./prog1
11385 pts/4    R+     0:00 ./prog1
11386 pts/4    R+     0:00 ./prog1
11387 pts/4    R+     0:00 ./prog1
11388 pts/4    R+     0:00 ./prog1
11389 pts/4    R+     0:00 ./prog1
11390 pts/4    R+     0:00 ./prog1
11391 pts/4    R+     0:00 ./prog1
11392 pts/4    R+     0:00 ./prog1
11393 pts/4    R+     0:00 ./prog1
11394 pts/4    R+     0:00 ./prog1
11395 pts/4    R+     0:00 ./prog1
11396 pts/4    R+     0:00 ./prog1
11397 pts/4    R+     0:00 ./prog1
11398 pts/4    R+     0:00 ./prog1
11399 pts/4    R+     0:00 ./prog1
11400 pts/4    R+     0:00 ./prog1
11401 pts/4    R+     0:00 ./prog1
11402 pts/4    R+     0:00 ./prog1
11403 pts/4    R+     0:00 ./prog1
11404 pts/4    R+     0:00 ./prog1
11405 pts/4    R+     0:00 ./prog1
11406 pts/4    R+     0:00 ./prog1
11407 pts/4    R+     0:00 ./prog1
11408 pts/4    R+     0:00 ./prog1
11409 pts/4    R+     0:00 ./prog1
11410 pts/4    R+     0:00 ./prog1
11411 pts/4    R+     0:00 ./prog1
11412 pts/4    R+     0:00 ./prog1
11413 pts/4    R+     0:00 ./prog1
11414 pts/4    R+     0:00 ./prog1
11415 pts/4    R+     0:00 ./prog1
11416 pts/4    R+     0:00 ./prog1
11417 pts/4    R+     0:00 ./prog1
11418 pts/4    R+     0:00 ./prog1
11419 pts/4    R+     0:00 ./prog1
11420 pts/4    R+     0:00 ./prog1
11421 pts/4    R+     0:00 ./prog1
11422 pts/4    R+     0:00 ./prog1
11423 pts/4    R+     0:00 ./prog1
11424 pts/4    R+     0:00 ./prog1
11425 pts/4    R+     0:00 ./prog1
11426 pts/4    R+     0:00 ./prog1
11427 pts/4    R+     0:00 ./prog1
11428 pts/4    R+     0:00 ./prog1
11429 pts/4    R+     0:00 ./prog1
11430 pts/4    R+     0:00 ./prog1
11431 pts/4    R+     0:00 ./prog1
11432 pts/4    R+     0:00 ./prog1
11433 pts/4    R+     0:00 ./prog1
11434 pts/4    R+     0:00 ./prog1
11435 pts/4    R+     0:00 ./prog1
11436 pts/4    R+     0:00 ./prog1
11437 pts/4    R+     0:00 ./prog1
11438 pts/4    R+     0:00 ./prog1
11439 pts/4    R+     0:00 ./prog1
11440 pts/4    R+     0:00 ./prog1
11441 pts/4    R+     0:00 ./prog1
11442 pts/4    R+     0:00 ./prog1
11443 pts/4    R+     0:00 ./prog1
11444 pts/4    R+     0:00 ./prog1
11445 pts/4    R+     0:00 ./prog1
11446 pts/4    R+     0:00 ./prog1
11447 pts/4    R+     0:00 ./prog1
11448 pts/4    R+     0:00 ./prog1
11449 pts/4    R+     0:00 ./prog1
11450 pts/4    R+     0:00 ./prog1
11451 pts/4    R+     0:00 ./prog1
11452 pts/4    R+     0:00 ./prog1
11453 pts/4    R+     0:00 ./prog1
11454 pts/4    R+     0:00 ./prog1
11455 pts/4    R+     0:00 ./prog1
11456 pts/4    R+     0:00 ./prog1
11457 pts/4    R+     0:00 ./prog1
11458 pts/4    R+     0:00 ./prog1
11459 pts/4    R+     0:00 ./prog1
11460 pts/4    R+     0:00 ./prog1
11461 pts/4    R+     0:00 ./prog1
11462 pts/4    R+     0:00 ./prog1
11463 pts/4    R+     0:00 ./prog1
11464 pts/4    R+     0:00 ./prog1
11465 pts/4    R+     0:00 ./prog1
11466 pts/4    R+     0:00 ./prog1
11467 pts/4    R+     0:00 ./prog1
11468 pts/4    R+     0:00 ./prog1
11469 pts/4    R+     0:00 ./prog1
11470 pts/4    R+     0:00 ./prog1
11471 pts/4    R+     0:00 ./prog1
11472 pts/4    R+     0:00 ./prog1
11473 pts/4    R+     0:00 ./prog1
11474 pts/4    R+     0:00 ./prog1
11475 pts/4    R+     0:00 ./prog1
11476 pts/4    R+     0:00 ./prog1
11477 pts/4    R+     0:00 ./prog1
11478 pts/4    R+     0:00 ./prog1
11479 pts/4    R+     0:00 ./prog1
11480 pts/4    R+     0:00 ./prog1
11481 pts/4    R+     0:00 ./prog1
11482 pts/4    R+     0:00 ./prog1
11483 pts/4    R+     0:00 ./prog1
11484 pts/4    R+     0:00 ./prog1
11485 pts/4    R+     0:00 ./prog1
11486 pts/4    R+     0:00 ./prog1
11487 pts/4    R+     0:00 ./prog1
11488 pts/4    R+     0:00 ./prog1
11489 pts/4    R+     0:00 ./prog1
11490 pts/4    R+     0:00 ./prog1
11491 pts/4    R+     0:00 ./prog1
11492 pts/4    R+     0:00 ./prog1
11493 pts/4    R+     0:00 ./prog1
11494 pts/4    R+     0:00 ./prog1
11495 pts/4    R+     0:00 ./prog1
11496 pts/4    R+     0:00 ./prog1
11497 pts/4    R+     0:00 ./prog1
11498 pts/4    R+     0:00 ./prog1
11499 pts/4    R+     0:00 ./prog1
11500 pts/4    R+     0:00 ./prog1
11501 pts/4    R+     0:00 ./prog1
11502 pts/4    R+     0:00 ./prog1
11503 pts/4    R+     0:00 ./prog1
11504 pts/4    R+     0:00 ./prog1
11505 pts/4    R+     0:00 ./prog1
11506 pts/4    R+     0:00 ./prog1
11507 pts/4    R+     0:00 ./prog1
11508 pts/4    R+     0:00 ./prog1
11509 pts/4    R+     0:00 ./prog1
11510 pts/4    R+     0:00 ./prog1
11511 pts/4    R+     0:00 ./prog1
11512 pts/4    R+     0:00 ./prog1
11513 pts/4    R+     0:00 ./prog1
11514 pts/4    R+     0:00 ./prog1
11515 pts/4    R+     0:00 ./prog1
11516 pts/4    R+     0:00 ./prog1
11517 pts/4    R+     0:00 ./prog1
11518 pts/4    R+     0:00 ./prog1
11519 pts/4    R+     0:00 ./prog1
11520 pts/4    R+     0:00 ./prog1
11521 pts/4    R+     0:00 ./prog1
11522 pts/4    R+     0:00 ./prog1
11523 pts/4    R+     0:00 ./prog1
11524 pts/4    R+     0:00 ./prog1
11525 pts/4    R+     0:00 ./prog1
11526 pts/4    R+     0:00 ./prog1
11527 pts/4    R+     0:00 ./prog1
11528 pts/4    R+     0:00 ./prog1
11529 pts/4    R+     0:00 ./prog1
11530 pts/4    R+     0:00 ./prog1
11531 pts/4    R+     0:00 ./prog1
11532 pts/4    R+     0:00 ./prog1
11533 pts/4    R+     0:00 ./prog1
11534 pts/4    R+     0:00 ./prog1
11535 pts/4    R+     0:00 ./prog1
11536 pts/4    R+     0:00 ./prog1
11537 pts/4    R+     0:00 ./prog1
11538 pts/4    R+     0:00 ./prog1
11539 pts/4    R+     0:00 ./prog1
11540 pts/4    R+     0:00 ./prog1
11541 pts/4    R+     0:00 ./prog1
11542 pts/4    R+     0:00 ./prog1
11543 pts/4    R+     0:00 ./prog1
11544 pts/4    R+     0:00 ./prog1
11545 pts/4    R+     0:00 ./prog1
11546 pts/4    R+     0:00 ./prog1
11547 pts/4    R+     0:00 ./prog1
11548 pts/4    R+     0:00 ./prog1
11549 pts/4    R+     0:00 ./prog1
11550 pts/4    R+     0:00 ./prog1
11551 pts/4    R+     0:00 ./prog1
11552 pts/4    R+     0:00 ./prog1
11553 pts/4    R+     0:00 ./prog1
11554 pts/4    R+     0:00 ./prog1
11555 pts/4    R+     0:00 ./prog1
11556 pts/4    R+     0:00 ./prog1
11557 pts/4    R+     0:00 ./prog1
11558 pts/4    R+     0:00 ./prog1
11559 pts/4    R+     0:00 ./prog1
11560 pts/4    R+     0:00 ./prog1
11561 pts/4    R+     0:00 ./prog1
11562 pts/4    R+     0:00 ./prog1
11563 pts/4    R+     0:00 ./prog1
11564 pts/4    R+     0:00 ./prog1
11565 pts/4    R+     0:00 ./prog1
11566 pts/4    R+     0:00 ./prog1
11567 pts/4    R+     0:00 ./prog1
11568 pts/4    R+     0:00 ./prog1
11569 pts/4    R+     0:00 ./prog1
11570 pts/4    R+     0:00 ./prog1
11571 pts/4    R+     0:00 ./prog1
11572 pts/4    R+     0:00 ./prog1
11573 pts/4    R+     0:00 ./prog1
11574 pts/4    R+     0:00 ./prog1
11575 pts/4    R+     0:00 ./prog1
11576 pts/4    R+     0:00 ./prog1
11577 pts/4    R+     0:00 ./prog1
11578 ?        Sl     0:00 /usr/lib/x86_64-linux-gnu/unity-scope-home/unity-scope-home
11582 pts/4    R+     0:00 ./prog1
11583 pts/4    R+     0:00 ./prog1
11584 pts/4    R+     0:00 ./prog1
11585 pts/4    R+     0:00 ./prog1
11586 pts/4    R+     0:00 ./prog1
11587 pts/4    R+     0:00 ./prog1
11588 pts/4    R+     0:00 ./prog1
11589 ?        Sl     0:00 /usr/bin/unity-scope-loader applications/applications.scope applications/scopes.scope commands.scope
11590 pts/4    R+     0:00 ./prog1
11591 ?        Sl     0:00 /usr/lib/x86_64-linux-gnu/unity-lens-files/unity-files-daemon
11598 pts/4    R+     0:00 ./prog1
11603 pts/4    R+     0:00 ./prog1
11604 pts/4    R+     0:00 ./prog1
11605 pts/4    R+     0:00 ./prog1
11606 pts/4    R+     0:00 ./prog1
11607 pts/4    R+     0:00 ./prog1
11608 pts/4    R+     0:00 ./prog1
11609 pts/4    R+     0:00 ./prog1
11610 pts/4    R+     0:00 ./prog1
11611 pts/4    R+     0:00 ./prog1
11612 pts/4    R+     0:00 ./prog1
11613 pts/4    R+     0:00 ./prog1
11614 pts/4    R+     0:00 ./prog1
11615 pts/4    R+     0:00 ./prog1
11616 pts/4    R+     0:00 ./prog1
11617 pts/4    R+     0:00 ./prog1
11618 pts/4    R+     0:00 ./prog1
11619 pts/4    R+     0:00 ./prog1
11620 pts/4    R+     0:00 ./prog1
11621 pts/4    R+     0:00 ./prog1
11622 pts/4    R+     0:00 ./prog1
11623 pts/4    R+     0:00 ./prog1
11624 pts/4    R+     0:00 ./prog1
11625 pts/4    R+     0:00 ./prog1
11626 pts/4    R+     0:00 ./prog1
11627 pts/4    R+     0:00 ./prog1
11628 pts/4    R+     0:00 ./prog1
11629 pts/4    R+     0:00 ./prog1
11630 pts/4    R+     0:00 ./prog1
11631 pts/4    R+     0:00 ./prog1
11632 pts/4    R+     0:00 ./prog1
11633 pts/4    R+     0:00 ./prog1
11634 pts/4    R+     0:00 ./prog1
11635 pts/4    R+     0:00 ./prog1
11636 pts/4    R+     0:00 ./prog1
11637 pts/4    R+     0:00 ./prog1
11638 pts/4    R+     0:00 ./prog1
11639 pts/4    R+     0:00 ./prog1
11640 pts/4    R+     0:00 ./prog1
11641 pts/4    R+     0:00 ./prog1
11642 pts/4    R+     0:00 ./prog1
11643 pts/4    R+     0:00 ./prog1
11644 pts/4    R+     0:00 ./prog1
11645 pts/4    R+     0:00 ./prog1
11646 pts/4    R+     0:00 ./prog1
11647 pts/4    R+     0:00 ./prog1
11648 pts/4    R+     0:00 ./prog1
11649 pts/4    R+     0:00 ./prog1
11650 pts/4    R+     0:00 ./prog1
11651 pts/4    R+     0:00 ./prog1
11652 pts/4    R+     0:00 ./prog1
11653 pts/4    R+     0:00 ./prog1
11654 pts/4    R+     0:00 ./prog1
11655 pts/4    R+     0:00 ./prog1
11656 pts/4    R+     0:00 ./prog1
11657 pts/4    R+     0:00 ./prog1
11658 pts/4    R+     0:00 ./prog1
11659 pts/4    R+     0:00 ./prog1
11660 pts/4    R+     0:00 ./prog1
11661 pts/4    R+     0:00 ./prog1
11662 pts/4    R+     0:00 ./prog1
11663 pts/4    R+     0:00 ./prog1
11664 pts/4    R+     0:00 ./prog1
11665 pts/4    R+     0:00 ./prog1
11666 pts/4    R+     0:00 ./prog1
11667 pts/4    R+     0:00 ./prog1
11668 pts/4    R+     0:00 ./prog1
11669 pts/4    R+     0:00 ./prog1
11670 pts/4    R+     0:00 ./prog1
11671 pts/4    R+     0:00 ./prog1
11672 pts/4    R+     0:00 ./prog1
11673 pts/4    R+     0:00 ./prog1
11674 pts/4    R+     0:00 ./prog1
11675 pts/4    R+     0:00 ./prog1
11676 pts/4    R+     0:00 ./prog1
11677 pts/4    R+     0:00 ./prog1
11678 pts/4    R+     0:00 ./prog1
11679 pts/4    R+     0:00 ./prog1
11680 pts/4    R+     0:00 ./prog1
11681 pts/4    R+     0:00 ./prog1
11682 pts/4    R+     0:00 ./prog1
11683 pts/4    R+     0:00 ./prog1
11684 pts/4    R+     0:00 ./prog1
11685 pts/4    R+     0:00 ./prog1
11686 pts/4    R+     0:00 ./prog1
11687 pts/4    R+     0:00 ./prog1
11688 pts/4    R+     0:00 ./prog1
11689 pts/4    R+     0:00 ./prog1
11690 pts/4    R+     0:00 ./prog1
11691 pts/4    R+     0:00 ./prog1
11692 pts/4    R+     0:00 ./prog1
11693 pts/4    R+     0:00 ./prog1
11694 pts/4    R+     0:00 ./prog1
11695 pts/4    R+     0:00 ./prog1
11696 pts/4    R+     0:00 ./prog1
11697 pts/4    R+     0:00 ./prog1
11698 pts/4    R+     0:00 ./prog1
11699 pts/4    R+     0:00 ./prog1
11700 pts/4    R+     0:00 ./prog1
11701 pts/4    R+     0:00 ./prog1
11702 pts/4    R+     0:00 ./prog1
11703 pts/4    R+     0:00 ./prog1
11704 pts/4    R+     0:00 ./prog1
11705 pts/4    R+     0:00 ./prog1
11706 pts/4    R+     0:00 ./prog1
11707 pts/4    R+     0:00 ./prog1
11708 pts/4    R+     0:00 ./prog1
11709 pts/4    R+     0:00 ./prog1
11710 pts/4    R+     0:00 ./prog1
11711 pts/4    R+     0:00 ./prog1
11712 pts/4    R+     0:00 ./prog1
11713 pts/4    R+     0:00 ./prog1
11714 pts/4    R+     0:00 ./prog1
11715 pts/4    R+     0:00 ./prog1
11716 pts/4    R+     0:00 ./prog1
11717 pts/4    R+     0:00 ./prog1
11718 pts/4    R+     0:00 ./prog1
11719 pts/4    R+     0:00 ./prog1
11720 pts/4    R+     0:00 ./prog1
11721 pts/4    R+     0:00 ./prog1
11722 pts/4    R+     0:00 ./prog1
11723 pts/4    R+     0:00 ./prog1
11724 pts/4    R+     0:00 ./prog1
11725 pts/4    R+     0:00 ./prog1
11726 pts/4    R+     0:00 ./prog1
11727 pts/4    R+     0:00 ./prog1
11728 pts/4    R+     0:00 ./prog1
11729 pts/4    R+     0:00 ./prog1
11730 pts/4    R+     0:00 ./prog1
11731 pts/4    R+     0:00 ./prog1
11732 pts/4    R+     0:00 ./prog1
11733 pts/4    R+     0:00 ./prog1
11734 pts/4    R+     0:00 ./prog1
11735 pts/4    R+     0:00 ./prog1
11736 pts/4    R+     0:00 ./prog1
11737 pts/4    R+     0:00 ./prog1
11738 pts/4    R+     0:00 ./prog1
11739 pts/4    R+     0:00 ./prog1
11740 pts/4    R+     0:00 ./prog1
11741 pts/4    R+     0:00 ./prog1
11742 pts/4    R+     0:00 ./prog1
11743 pts/4    R+     0:00 ./prog1
11744 pts/4    R+     0:00 ./prog1
11745 pts/4    R+     0:00 ./prog1
11746 pts/4    R+     0:00 ./prog1
11747 pts/4    R+     0:00 ./prog1
11748 pts/4    R+     0:00 ./prog1
11749 pts/4    R+     0:00 ./prog1
11750 pts/4    R+     0:00 ./prog1
11751 pts/4    R+     0:00 ./prog1
11752 pts/4    R+     0:00 ./prog1
11753 pts/4    R+     0:00 ./prog1
11754 pts/4    R+     0:00 ./prog1
11755 pts/4    R+     0:00 ./prog1
11756 pts/4    R+     0:00 ./prog1
11757 pts/4    R+     0:00 ./prog1
11758 pts/4    R+     0:00 ./prog1
11759 pts/4    R+     0:00 ./prog1
11760 pts/4    R+     0:00 ./prog1
11761 pts/4    R+     0:00 ./prog1
11762 pts/4    R+     0:00 ./prog1
11763 pts/4    R+     0:00 ./prog1
11764 pts/4    R+     0:00 ./prog1
11765 pts/4    R+     0:00 ./prog1
11766 pts/4    R+     0:00 ./prog1
11767 pts/4    R+     0:00 ./prog1
11768 pts/4    R+     0:00 ./prog1
11769 pts/4    R+     0:00 ./prog1
