  PID TTY      STAT   TIME COMMAND
20716 pts/4    R+     0:00 ./prog1
20717 pts/4    R+     0:00 ./prog1
20718 pts/4    R+     0:00 ./prog1
20719 pts/4    R+     0:00 ./prog1
20720 pts/4    R+     0:00 ./prog1
20721 pts/4    R+     0:00 ./prog1
20722 pts/4    R+     0:00 ./prog1
20723 pts/4    R+     0:00 ./prog1
20724 pts/4    R+     0:00 ./prog1
20725 pts/4    R+     0:00 ./prog1
20726 pts/4    R+     0:00 ./prog1
20727 pts/4    R+     0:00 ./prog1
20728 pts/4    R+     0:00 ./prog1
20729 pts/4    R+     0:00 ./prog1
20730 pts/4    R+     0:00 ./prog1
20731 pts/4    R+     0:00 ./prog1
20732 pts/4    R+     0:00 ./prog1
20733 pts/4    R+     0:00 ./prog1
20734 pts/4    R+     0:00 ./prog1
20735 pts/4    R+     0:00 ./prog1
20736 pts/4    R+     0:00 ./prog1
20737 pts/4    R+     0:00 ./prog1
20738 pts/4    R+     0:00 ./prog1
20739 pts/4    R+     0:00 ./prog1
20740 pts/4    R+     0:00 ./prog1
20741 pts/4    R+     0:00 ./prog1
20742 pts/4    R+     0:00 ./prog1
20743 pts/4    R+     0:00 ./prog1
20744 pts/4    R+     0:00 ./prog1
20745 pts/4    R+     0:00 ./prog1
20746 pts/4    R+     0:00 ./prog1
20747 pts/4    R+     0:00 ./prog1
20748 pts/4    R+     0:00 ./prog1
20749 pts/4    R+     0:00 ./prog1
20750 pts/4    R+     0:00 ./prog1
20751 pts/4    R+     0:00 ./prog1
20752 pts/4    R+     0:00 ./prog1
20753 pts/4    R+     0:00 ./prog1
20754 pts/4    R+     0:00 ./prog1
20755 pts/4    R+     0:00 ./prog1
20756 pts/4    R+     0:00 ./prog1
20757 pts/4    R+     0:00 ./prog1
20758 pts/4    R+     0:00 ./prog1
20759 pts/4    R+     0:00 ./prog1
20760 pts/4    R+     0:00 ./prog1
20761 pts/4    R+     0:00 ./prog1
20762 pts/4    R+     0:00 ./prog1
20763 pts/4    R+     0:00 ./prog1
20764 pts/4    R+     0:00 ./prog1
20765 pts/4    R+     0:00 ./prog1
20766 pts/4    R+     0:00 ./prog1
20767 pts/4    R+     0:00 ./prog1
20768 pts/4    R+     0:00 ./prog1
20769 pts/4    R+     0:00 ./prog1
20770 pts/4    R+     0:00 ./prog1
20771 pts/4    R+     0:00 ./prog1
20772 pts/4    R+     0:00 ./prog1
20773 pts/4    R+     0:00 ./prog1
20774 pts/4    R+     0:00 ./prog1
20775 pts/4    R+     0:00 ./prog1
20776 pts/4    R+     0:00 ./prog1
20777 pts/4    R+     0:00 ./prog1
20778 pts/4    R+     0:00 ./prog1
20779 pts/4    R+     0:00 ./prog1
20780 pts/4    R+     0:00 ./prog1
20781 pts/4    R+     0:00 ./prog1
20782 pts/4    R+     0:00 ./prog1
20783 pts/4    R+     0:00 ./prog1
20784 pts/4    R+     0:00 ./prog1
20785 pts/4    R+     0:00 ./prog1
20786 pts/4    R+     0:00 ./prog1
20787 pts/4    R+     0:00 ./prog1
20788 pts/4    R+     0:00 ./prog1
20789 pts/4    R+     0:00 ./prog1
20790 pts/4    R+     0:00 ./prog1
20791 pts/4    R+     0:00 ./prog1
20792 pts/4    R+     0:00 ./prog1
20793 pts/4    R+     0:00 ./prog1
20794 pts/4    R+     0:00 ./prog1
20795 pts/4    R+     0:00 ./prog1
20796 pts/4    R+     0:00 ./prog1
20797 pts/4    R+     0:00 ./prog1
20798 pts/4    R+     0:00 ./prog1
20799 pts/4    R+     0:00 ./prog1
20800 pts/4    R+     0:00 ./prog1
20801 pts/4    R+     0:00 ./prog1
20802 pts/4    R+     0:00 ./prog1
20803 pts/4    R+     0:00 ./prog1
20804 pts/4    R+     0:00 ./prog1
20805 pts/4    R+     0:00 ./prog1
20806 pts/4    R+     0:00 ./prog1
20807 pts/4    R+     0:00 ./prog1
20808 pts/4    R+     0:00 ./prog1
20809 pts/4    R+     0:00 ./prog1
20810 pts/4    R+     0:00 ./prog1
20811 pts/4    R+     0:00 ./prog1
20812 pts/4    R+     0:00 ./prog1
20813 pts/4    R+     0:00 ./prog1
20814 pts/4    R+     0:00 ./prog1
20815 pts/4    R+     0:00 ./prog1
20816 pts/4    R+     0:00 ./prog1
20817 pts/4    R+     0:00 ./prog1
20818 pts/4    R+     0:00 ./prog1
20819 pts/4    R+     0:00 ./prog1
20820 pts/4    R+     0:00 ./prog1
20821 pts/4    R+     0:00 ./prog1
20822 pts/4    R+     0:00 ./prog1
20823 pts/4    R+     0:00 ./prog1
20824 pts/4    R+     0:00 ./prog1
20825 pts/4    R+     0:00 ./prog1
20826 pts/4    R+     0:00 ./prog1
20827 pts/4    R+     0:00 ./prog1
20828 pts/4    R+     0:00 ./prog1
20829 pts/4    R+     0:00 ./prog1
20830 pts/4    R+     0:00 ./prog1
20831 pts/4    R+     0:00 ./prog1
20832 pts/4    R+     0:00 ./prog1
20833 pts/4    R+     0:00 ./prog1
20834 pts/4    R+     0:00 ./prog1
20835 pts/4    R+     0:00 ./prog1
20836 pts/4    R+     0:00 ./prog1
20837 pts/4    R+     0:00 ./prog1
20838 pts/4    R+     0:00 ./prog1
20839 pts/4    R+     0:00 ./prog1
20840 pts/4    R+     0:00 ./prog1
20841 pts/4    R+     0:00 ./prog1
20842 pts/4    R+     0:00 ./prog1
20843 pts/4    R+     0:00 ./prog1
20844 pts/4    R+     0:00 ./prog1
20845 pts/4    R+     0:00 ./prog1
20846 pts/4    R+     0:00 ./prog1
20847 pts/4    R+     0:00 ./prog1
20848 pts/4    R+     0:00 ./prog1
20849 pts/4    R+     0:00 ./prog1
20850 pts/4    R+     0:00 ./prog1
20851 pts/4    R+     0:00 ./prog1
20852 pts/4    R+     0:00 ./prog1
20853 pts/4    R+     0:00 ./prog1
20854 pts/4    R+     0:00 ./prog1
20855 pts/4    R+     0:00 ./prog1
20856 pts/4    R+     0:00 ./prog1
20857 pts/4    R+     0:00 ./prog1
20858 pts/4    R+     0:00 ./prog1
20859 pts/4    R+     0:00 ./prog1
20860 pts/4    R+     0:00 ./prog1
20861 pts/4    R+     0:00 ./prog1
20862 pts/4    R+     0:00 ./prog1
20863 pts/4    R+     0:00 ./prog1
20864 pts/4    R+     0:00 ./prog1
20865 pts/4    R+     0:00 ./prog1
20866 pts/4    R+     0:00 ./prog1
20867 pts/4    R+     0:00 ./prog1
20868 pts/4    R+     0:00 ./prog1
20869 pts/4    R+     0:00 ./prog1
20870 pts/4    R+     0:00 ./prog1
20871 pts/4    R+     0:00 ./prog1
20872 pts/4    R+     0:00 ./prog1
20873 pts/4    R+     0:00 ./prog1
20874 pts/4    R+     0:00 ./prog1
20875 pts/4    R+     0:00 ./prog1
20876 pts/4    R+     0:00 ./prog1
20877 pts/4    R+     0:00 ./prog1
20878 pts/4    R+     0:00 ./prog1
20879 pts/4    R+     0:00 ./prog1
20880 pts/4    R+     0:00 ./prog1
20881 pts/4    R+     0:00 ./prog1
20882 pts/4    R+     0:00 ./prog1
20883 pts/4    R+     0:00 ./prog1
20884 pts/4    R+     0:00 ./prog1
20885 pts/4    R+     0:00 ./prog1
20886 pts/4    R+     0:00 ./prog1
20887 pts/4    R+     0:00 ./prog1
20888 pts/4    R+     0:00 ./prog1
20889 pts/4    R+     0:00 ./prog1
20890 pts/4    R+     0:00 ./prog1
20891 pts/4    R+     0:00 ./prog1
20892 pts/4    R+     0:00 ./prog1
20893 pts/4    R+     0:00 ./prog1
20894 pts/4    R+     0:00 ./prog1
20895 pts/4    R+     0:00 ./prog1
20896 pts/4    R+     0:00 ./prog1
20897 pts/4    R+     0:00 ./prog1
20898 pts/4    R+     0:00 ./prog1
20899 pts/4    R+     0:00 ./prog1
20900 pts/4    R+     0:00 ./prog1
20901 pts/4    R+     0:00 ./prog1
20902 pts/4    R+     0:00 ./prog1
20903 pts/4    R+     0:00 ./prog1
20904 pts/4    R+     0:00 ./prog1
20905 pts/4    R+     0:00 ./prog1
20906 pts/4    R+     0:00 ./prog1
20907 pts/4    R+     0:00 ./prog1
20908 pts/4    R+     0:00 ./prog1
20909 pts/4    R+     0:00 ./prog1
20910 pts/4    R+     0:00 ./prog1
20911 pts/4    R+     0:00 ./prog1
20912 pts/4    R+     0:00 ./prog1
20913 pts/4    R+     0:00 ./prog1
20914 pts/4    R+     0:00 ./prog1
20915 pts/4    R+     0:00 ./prog1
20916 pts/4    R+     0:00 ./prog1
20917 pts/4    R+     0:00 ./prog1
20918 pts/4    R+     0:00 ./prog1
20919 pts/4    R+     0:00 ./prog1
20920 pts/4    R+     0:00 ./prog1
20921 pts/4    R+     0:00 ./prog1
20922 pts/4    R+     0:00 ./prog1
20923 pts/4    R+     0:00 ./prog1
20924 pts/4    R+     0:00 ./prog1
20925 pts/4    R+     0:00 ./prog1
20926 pts/4    R+     0:00 ./prog1
20927 pts/4    R+     0:00 ./prog1
20928 pts/4    R+     0:00 ./prog1
20929 pts/4    R+     0:00 ./prog1
20930 pts/4    R+     0:00 ./prog1
20931 pts/4    R+     0:00 ./prog1
20932 pts/4    R+     0:00 ./prog1
20933 pts/4    R+     0:00 ./prog1
20934 pts/4    R+     0:00 ./prog1
20935 pts/4    R+     0:00 ./prog1
20936 pts/4    R+     0:00 ./prog1
20937 pts/4    R+     0:00 ./prog1
20938 pts/4    R+     0:00 ./prog1
20939 pts/4    R+     0:00 ./prog1
20940 pts/4    R+     0:00 ./prog1
20941 pts/4    R+     0:00 ./prog1
20942 pts/4    R+     0:00 ./prog1
20943 pts/4    R+     0:00 ./prog1
20944 pts/4    R+     0:00 ./prog1
20945 pts/4    R+     0:00 ./prog1
20946 pts/4    R+     0:00 ./prog1
20947 pts/4    R+     0:00 ./prog1
20948 pts/4    R+     0:00 ./prog1
20949 pts/4    R+     0:00 ./prog1
20950 pts/4    R+     0:00 ./prog1
20951 pts/4    R+     0:00 ./prog1
20952 pts/4    R+     0:00 ./prog1
20953 pts/4    R+     0:00 ./prog1
20954 pts/4    R+     0:00 ./prog1
20955 pts/4    R+     0:00 ./prog1
20956 pts/4    R+     0:00 ./prog1
20957 pts/4    R+     0:00 ./prog1
20958 pts/4    R+     0:00 ./prog1
20959 pts/4    R+     0:00 ./prog1
20960 pts/4    R+     0:00 ./prog1
20961 pts/4    R+     0:00 ./prog1
20962 pts/4    R+     0:00 ./prog1
20963 pts/4    R+     0:00 ./prog1
20964 pts/4    R+     0:00 ./prog1
20965 pts/4    R+     0:00 ./prog1
20966 pts/4    R+     0:00 ./prog1
20967 pts/4    R+     0:00 ./prog1
20968 pts/4    R+     0:00 ./prog1
20969 pts/4    R+     0:00 ./prog1
20970 pts/4    R+     0:00 ./prog1
20971 pts/4    R+     0:00 ./prog1
20972 pts/4    R+     0:00 ./prog1
20973 pts/4    R+     0:00 ./prog1
20974 pts/4    R+     0:00 ./prog1
20975 pts/4    R+     0:00 ./prog1
20976 pts/4    R+     0:00 ./prog1
20977 pts/4    R+     0:00 ./prog1
20978 pts/4    R+     0:00 ./prog1
20979 pts/4    R+     0:00 ./prog1
20980 pts/4    R+     0:00 ./prog1
20981 pts/4    R+     0:00 ./prog1
20982 pts/4    R+     0:00 ./prog1
20983 pts/4    R+     0:00 ./prog1
20984 pts/4    R+     0:00 ./prog1
20985 pts/4    R+     0:00 ./prog1
20986 pts/4    R+     0:00 ./prog1
20987 pts/4    R+     0:00 ./prog1
20988 pts/4    R+     0:00 ./prog1
20989 pts/4    R+     0:00 ./prog1
20990 pts/4    R+     0:00 ./prog1
20991 pts/4    R+     0:00 ./prog1
20992 pts/4    R+     0:00 ./prog1
20993 pts/4    R+     0:00 ./prog1
20994 pts/4    R+     0:00 ./prog1
20995 pts/4    R+     0:00 ./prog1
20996 pts/4    R+     0:00 ./prog1
20997 pts/4    R+     0:00 ./prog1
20998 pts/4    R+     0:00 ./prog1
20999 pts/4    R+     0:00 ./prog1
21000 pts/4    R+     0:00 ./prog1
21001 pts/4    R+     0:00 ./prog1
21002 pts/4    R+     0:00 ./prog1
21003 pts/4    R+     0:00 ./prog1
21004 pts/4    R+     0:00 ./prog1
21005 pts/4    R+     0:00 ./prog1
21006 pts/4    R+     0:00 ./prog1
21007 pts/4    R+     0:00 ./prog1
21008 pts/4    R+     0:00 ./prog1
21009 pts/4    R+     0:00 ./prog1
21010 pts/4    R+     0:00 ./prog1
21011 pts/4    R+     0:00 ./prog1
21012 pts/4    R+     0:00 ./prog1
21013 pts/4    R+     0:00 ./prog1
21014 pts/4    R+     0:00 ./prog1
21015 pts/4    R+     0:00 ./prog1
21016 pts/4    R+     0:00 ./prog1
21017 pts/4    R+     0:00 ./prog1
21018 pts/4    R+     0:00 ./prog1
21019 pts/4    R+     0:00 ./prog1
21020 pts/4    R+     0:00 ./prog1
21021 pts/4    R+     0:00 ./prog1
21022 pts/4    R+     0:00 ./prog1
21023 pts/4    R+     0:00 ./prog1
21024 pts/4    R+     0:00 ./prog1
21025 pts/4    R+     0:00 ./prog1
21026 pts/4    R+     0:00 ./prog1
21027 pts/4    R+     0:00 ./prog1
21028 pts/4    R+     0:00 ./prog1
21029 pts/4    R+     0:00 ./prog1
21030 pts/4    R+     0:00 ./prog1
21031 pts/4    R+     0:00 ./prog1
21032 pts/4    R+     0:00 ./prog1
21033 pts/4    R+     0:00 ./prog1
21034 pts/4    R+     0:00 ./prog1
21035 pts/4    R+     0:00 ./prog1
21036 pts/4    R+     0:00 ./prog1
21037 pts/4    R+     0:00 ./prog1
21038 pts/4    R+     0:00 ./prog1
21039 pts/4    R+     0:00 ./prog1
21040 pts/4    R+     0:00 ./prog1
21041 pts/4    R+     0:00 ./prog1
21042 pts/4    R+     0:00 ./prog1
21043 pts/4    R+     0:00 ./prog1
21044 pts/4    R+     0:00 ./prog1
21045 pts/4    R+     0:00 ./prog1
21046 pts/4    R+     0:00 ./prog1
21047 pts/4    R+     0:00 ./prog1
21048 pts/4    R+     0:00 ./prog1
21049 pts/4    R+     0:00 ./prog1
21050 pts/4    R+     0:00 ./prog1
21051 pts/4    R+     0:00 ./prog1
21052 pts/4    R+     0:00 ./prog1
21053 pts/4    R+     0:00 ./prog1
21054 pts/4    R+     0:00 ./prog1
21055 pts/4    R+     0:00 ./prog1
21056 pts/4    R+     0:00 ./prog1
21057 pts/4    R+     0:00 ./prog1
21058 pts/4    R+     0:00 ./prog1
21059 pts/4    R+     0:00 ./prog1
21060 pts/4    R+     0:00 ./prog1
21061 pts/4    R+     0:00 ./prog1
21062 pts/4    R+     0:00 ./prog1
21063 pts/4    R+     0:00 ./prog1
21064 pts/4    R+     0:00 ./prog1
21065 pts/4    R+     0:00 ./prog1
21066 pts/4    R+     0:00 ./prog1
21067 pts/4    R+     0:00 ./prog1
21068 pts/4    R+     0:00 ./prog1
21069 pts/4    R+     0:00 ./prog1
21070 pts/4    R+     0:00 ./prog1
21071 pts/4    R+     0:00 ./prog1
21072 pts/4    R+     0:00 ./prog1
21073 pts/4    R+     0:00 ./prog1
21074 pts/4    R+     0:00 ./prog1
21075 pts/4    R+     0:00 ./prog1
21076 pts/4    R+     0:00 ./prog1
21077 pts/4    R+     0:00 ./prog1
21078 pts/4    R+     0:00 ./prog1
21079 pts/4    R+     0:00 ./prog1
21080 pts/4    R+     0:00 ./prog1
21081 pts/4    R+     0:00 ./prog1
21082 pts/4    R+     0:00 ./prog1
21083 pts/4    R+     0:00 ./prog1
21084 pts/4    R+     0:00 ./prog1
21085 pts/4    R+     0:00 ./prog1
21086 pts/4    R+     0:00 ./prog1
21087 pts/4    R+     0:00 ./prog1
21088 pts/4    R+     0:00 ./prog1
21089 pts/4    R+     0:00 ./prog1
21090 pts/4    R+     0:00 ./prog1
21091 pts/4    R+     0:00 ./prog1
21092 pts/4    R+     0:00 ./prog1
21093 pts/4    R+     0:00 ./prog1
21094 pts/4    R+     0:00 ./prog1
21095 pts/4    R+     0:00 ./prog1
21096 pts/4    R+     0:00 ./prog1
21097 pts/4    R+     0:00 ./prog1
21098 pts/4    R+     0:00 ./prog1
21099 pts/4    R+     0:00 ./prog1
21100 pts/4    R+     0:00 ./prog1
21101 pts/4    R+     0:00 ./prog1
21102 pts/4    R+     0:00 ./prog1
21103 pts/4    R+     0:00 ./prog1
21104 pts/4    R+     0:00 ./prog1
21105 pts/4    R+     0:00 ./prog1
21106 pts/4    R+     0:00 ./prog1
21107 pts/4    R+     0:00 ./prog1
21108 pts/4    R+     0:00 ./prog1
21109 pts/4    R+     0:00 ./prog1
21110 pts/4    R+     0:00 ./prog1
21111 pts/4    R+     0:00 ./prog1
21112 pts/4    R+     0:00 ./prog1
21113 pts/4    R+     0:00 ./prog1
21114 pts/4    R+     0:00 ./prog1
21115 pts/4    R+     0:00 ./prog1
21116 pts/4    R+     0:00 ./prog1
21117 pts/4    R+     0:00 ./prog1
21118 pts/4    R+     0:00 ./prog1
21119 pts/4    R+     0:00 ./prog1
21120 pts/4    R+     0:00 ./prog1
21121 pts/4    R+     0:00 ./prog1
21122 pts/4    R+     0:00 ./prog1
21123 pts/4    R+     0:00 ./prog1
21124 pts/4    R+     0:00 ./prog1
21125 pts/4    R+     0:00 ./prog1
21126 pts/4    R+     0:00 ./prog1
21127 pts/4    R+     0:00 ./prog1
21128 pts/4    R+     0:00 ./prog1
21129 pts/4    R+     0:00 ./prog1
21130 pts/4    R+     0:00 ./prog1
21131 pts/4    R+     0:00 ./prog1
21132 pts/4    R+     0:00 ./prog1
21133 pts/4    R+     0:00 ./prog1
21134 pts/4    R+     0:00 ./prog1
21135 pts/4    R+     0:00 ./prog1
21136 pts/4    R+     0:00 ./prog1
21137 pts/4    R+     0:00 ./prog1
21138 pts/4    R+     0:00 ./prog1
21139 pts/4    R+     0:00 ./prog1
21140 pts/4    R+     0:00 ./prog1
21141 pts/4    R+     0:00 ./prog1
21142 pts/4    R+     0:00 ./prog1
21143 pts/4    R+     0:00 ./prog1
21144 pts/4    R+     0:00 ./prog1
21145 pts/4    R+     0:00 ./prog1
21146 pts/4    R+     0:00 ./prog1
21147 pts/4    R+     0:00 ./prog1
21148 pts/4    R+     0:00 ./prog1
21149 pts/4    R+     0:00 ./prog1
21150 pts/4    R+     0:00 ./prog1
21151 pts/4    R+     0:00 ./prog1
21152 pts/4    R+     0:00 ./prog1
21153 pts/4    R+     0:00 ./prog1
21154 pts/4    R+     0:00 ./prog1
21155 pts/4    R+     0:00 ./prog1
21156 pts/4    R+     0:00 ./prog1
21157 pts/4    R+     0:00 ./prog1
21158 pts/4    R+     0:00 ./prog1
21159 pts/4    R+     0:00 ./prog1
21160 pts/4    R+     0:00 ./prog1
21161 pts/4    R+     0:00 ./prog1
21162 pts/4    R+     0:00 ./prog1
21163 pts/4    R+     0:00 ./prog1
21164 pts/4    R+     0:00 ./prog1
21165 pts/4    R+     0:00 ./prog1
21166 pts/4    R+     0:00 ./prog1
21167 pts/4    R+     0:00 ./prog1
21168 pts/4    R+     0:00 ./prog1
21169 pts/4    R+     0:00 ./prog1
21170 pts/4    R+     0:00 ./prog1
21171 pts/4    R+     0:00 ./prog1
21172 pts/4    R+     0:00 ./prog1
21173 pts/4    R+     0:00 ./prog1
21174 pts/4    R+     0:00 ./prog1
21175 pts/4    R+     0:00 ./prog1
21176 pts/4    R+     0:00 ./prog1
21177 pts/4    R+     0:00 ./prog1
21178 pts/4    R+     0:00 ./prog1
21179 pts/4    R+     0:00 ./prog1
21180 pts/4    R+     0:00 ./prog1
21181 pts/4    R+     0:00 ./prog1
21182 pts/4    R+     0:00 ./prog1
21183 pts/4    R+     0:00 ./prog1
21184 pts/4    R+     0:00 ./prog1
21185 pts/4    R+     0:00 ./prog1
21186 pts/4    R+     0:00 ./prog1
21187 pts/4    R+     0:00 ./prog1
21188 pts/4    R+     0:00 ./prog1
21189 pts/4    R+     0:00 ./prog1
21190 pts/4    R+     0:00 ./prog1
21191 pts/4    R+     0:00 ./prog1
21192 pts/4    R+     0:00 ./prog1
21193 pts/4    R+     0:00 ./prog1
21194 pts/4    R+     0:00 ./prog1
21195 pts/4    R+     0:00 ./prog1
21196 pts/4    R+     0:00 ./prog1
21197 pts/4    R+     0:00 ./prog1
21198 pts/4    R+     0:00 ./prog1
21199 pts/4    R+     0:00 ./prog1
21200 pts/4    R+     0:00 ./prog1
21201 pts/4    R+     0:00 ./prog1
21202 pts/4    R+     0:00 ./prog1
21203 pts/4    R+     0:00 ./prog1
21204 pts/4    R+     0:00 ./prog1
21205 pts/4    R+     0:00 ./prog1
21206 pts/4    R+     0:00 ./prog1
21207 pts/4    R+     0:00 ./prog1
21208 pts/4    R+     0:00 ./prog1
21209 pts/4    R+     0:00 ./prog1
21210 pts/4    R+     0:00 ./prog1
21211 pts/4    R+     0:00 ./prog1
21212 pts/4    R+     0:00 ./prog1
21213 pts/4    R+     0:00 ./prog1
21214 pts/4    R+     0:00 ./prog1
21215 pts/4    R+     0:00 ./prog1
21216 pts/4    R+     0:00 ./prog1
21217 pts/4    R+     0:00 ./prog1
21218 pts/4    R+     0:00 ./prog1
21219 pts/4    R+     0:00 ./prog1
21220 pts/4    R+     0:00 ./prog1
21221 pts/4    R+     0:00 ./prog1
21222 pts/4    R+     0:00 ./prog1
21223 pts/4    R+     0:00 ./prog1
21224 pts/4    R+     0:00 ./prog1
21225 pts/4    R+     0:00 ./prog1
21226 pts/4    R+     0:00 ./prog1
21227 pts/4    R+     0:00 ./prog1
21228 pts/4    R+     0:00 ./prog1
21229 pts/4    R+     0:00 ./prog1
21230 pts/4    R+     0:00 ./prog1
21231 pts/4    R+     0:00 ./prog1
21232 pts/4    R+     0:00 ./prog1
21233 pts/4    R+     0:00 ./prog1
21234 pts/4    R+     0:00 ./prog1
21235 pts/4    R+     0:00 ./prog1
21236 pts/4    R+     0:00 ./prog1
21237 pts/4    R+     0:00 ./prog1
21238 pts/4    R+     0:00 ./prog1
21239 pts/4    R+     0:00 ./prog1
21240 pts/4    R+     0:00 ./prog1
21241 pts/4    R+     0:00 ./prog1
21242 pts/4    R+     0:00 ./prog1
21243 pts/4    R+     0:00 ./prog1
21244 pts/4    R+     0:00 ./prog1
21245 pts/4    R+     0:00 ./prog1
21246 pts/4    R+     0:00 ./prog1
21247 pts/4    R+     0:00 ./prog1
21248 pts/4    R+     0:00 ./prog1
21249 pts/4    R+     0:00 ./prog1
21250 pts/4    R+     0:00 ./prog1
21251 pts/4    R+     0:00 ./prog1
21252 pts/4    R+     0:00 ./prog1
21253 pts/4    R+     0:00 ./prog1
21254 pts/4    R+     0:00 ./prog1
21255 pts/4    R+     0:00 ./prog1
21256 pts/4    R+     0:00 ./prog1
21257 pts/4    R+     0:00 ./prog1
21258 pts/4    R+     0:00 ./prog1
21259 pts/4    R+     0:00 ./prog1
21260 pts/4    R+     0:00 ./prog1
21261 pts/4    R+     0:00 ./prog1
21262 pts/4    R+     0:00 ./prog1
21263 pts/4    R+     0:00 ./prog1
21264 pts/4    R+     0:00 ./prog1
21265 pts/4    R+     0:00 ./prog1
21266 pts/4    R+     0:00 ./prog1
21267 pts/4    R+     0:00 ./prog1
21268 pts/4    R+     0:00 ./prog1
21269 pts/4    R+     0:00 ./prog1
21270 pts/4    R+     0:00 ./prog1
21271 pts/4    R+     0:00 ./prog1
21272 pts/4    R+     0:00 ./prog1
21273 pts/4    R+     0:00 ./prog1
21274 pts/4    R+     0:00 ./prog1
21275 pts/4    R+     0:00 ./prog1
21276 pts/4    R+     0:00 ./prog1
21277 pts/4    R+     0:00 ./prog1
21278 pts/4    R+     0:00 ./prog1
21279 pts/4    R+     0:00 ./prog1
21280 pts/4    R+     0:00 ./prog1
21281 pts/4    R+     0:00 ./prog1
21282 pts/4    R+     0:00 ./prog1
21283 pts/4    R+     0:00 ./prog1
21284 pts/4    R+     0:00 ./prog1
21285 pts/4    R+     0:00 ./prog1
21286 pts/4    R+     0:00 ./prog1
21287 pts/4    R+     0:00 ./prog1
21288 pts/4    R+     0:00 ./prog1
21289 pts/4    R+     0:00 ./prog1
21290 pts/4    R+     0:00 ./prog1
21291 pts/4    R+     0:00 ./prog1
21292 pts/4    R+     0:00 ./prog1
21293 pts/4    R+     0:00 ./prog1
21294 pts/4    R+     0:00 ./prog1
21295 pts/4    R+     0:00 ./prog1
21296 pts/4    R+     0:00 ./prog1
21297 pts/4    R+     0:00 ./prog1
21298 pts/4    R+     0:00 ./prog1
21299 pts/4    R+     0:00 ./prog1
21300 pts/4    R+     0:00 ./prog1
21301 pts/4    R+     0:00 ./prog1
21302 pts/4    R+     0:00 ./prog1
21303 pts/4    R+     0:00 ./prog1
21304 pts/4    R+     0:00 ./prog1
21305 pts/4    R+     0:00 ./prog1
21306 pts/4    R+     0:00 ./prog1
21307 pts/4    R+     0:00 ./prog1
21308 pts/4    R+     0:00 ./prog1
21309 pts/4    R+     0:00 ./prog1
21310 pts/4    R+     0:00 ./prog1
21311 pts/4    R+     0:00 ./prog1
21312 pts/4    R+     0:00 ./prog1
21313 pts/4    R+     0:00 ./prog1
21314 pts/4    R+     0:00 ./prog1
